customer_id,sku_id,route,time_period,base_demand,promotion_flag,discount_percentage,sentiment_score,review_volume,sustainable_sku_flag,regulation_impact_score,eco_preference_index
CUST_12,SKU_3,DEL-MUM,31-07-2025,93,1,8,0.42,51,1,-0.15,0.2
CUST_12,SKU_3,DEL-MUM,31-08-2025,79,1,3,-0.47,105,0,0.05,0.81
CUST_12,SKU_3,DEL-MUM,30-09-2025,95,0,25,-0.72,174,0,-0.19,0.28
CUST_12,SKU_3,DEL-MUM,31-10-2025,99,0,11,-0.58,192,0,0.04,0.09
CUST_12,SKU_3,DEL-MUM,30-11-2025,91,1,15,0.48,269,0,0.03,0.92
CUST_12,SKU_3,DEL-MUM,31-12-2025,92,0,21,-0.03,15,0,0.02,0.76
CUST_12,SKU_3,DEL-BLR,31-01-2025,59,0,23,0.73,71,0,-0.05,0.41
CUST_12,SKU_3,DEL-BLR,28-02-2025,38,0,25,-0.64,296,1,-0.13,0.38
CUST_12,SKU_3,DEL-BLR,31-03-2025,78,0,22,0.97,292,0,0.14,0.09
CUST_12,SKU_3,DEL-BLR,30-04-2025,99,0,2,-0.5,258,1,0.29,0.58
CUST_12,SKU_3,DEL-BLR,31-05-2025,86,0,19,0.86,180,0,-0.17,0.13
CUST_12,SKU_3,DEL-BLR,30-06-2025,34,0,11,0.09,266,1,0.07,0.13
CUST_12,SKU_3,DEL-BLR,31-07-2025,46,0,26,-0.36,165,0,0.15,0.37
CUST_12,SKU_3,DEL-BLR,31-08-2025,75,0,13,0.47,256,0,-0.17,0.3
CUST_12,SKU_3,DEL-BLR,30-09-2025,87,0,21,-0.61,25,0,-0.14,0.5
CUST_12,SKU_3,DEL-BLR,31-10-2025,72,0,6,0.76,158,0,-0.08,0.7
CUST_12,SKU_3,DEL-BLR,30-11-2025,58,0,1,0.96,257,0,0.18,0.17
CUST_12,SKU_3,DEL-BLR,31-12-2025,22,0,28,0.38,27,0,0.28,0.88
CUST_12,SKU_3,BLR-SIN,31-01-2025,89,0,24,0.76,85,0,0.21,0.55
CUST_12,SKU_3,BLR-SIN,28-02-2025,60,1,9,0.59,228,0,-0.03,0.45
CUST_12,SKU_3,BLR-SIN,31-03-2025,44,1,19,0.92,54,0,0.22,0.39
CUST_12,SKU_3,BLR-SIN,30-04-2025,90,0,11,0.1,116,0,-0.17,0.63
CUST_12,SKU_3,BLR-SIN,31-05-2025,20,0,4,-0.95,112,1,0.28,0.79
CUST_12,SKU_3,BLR-SIN,30-06-2025,66,0,23,0.34,16,1,0.08,0.79
CUST_12,SKU_3,BLR-SIN,31-07-2025,99,0,15,0.29,226,0,0.03,0.99
CUST_12,SKU_3,BLR-SIN,31-08-2025,99,0,3,0.19,44,0,0.09,0.71
CUST_12,SKU_3,BLR-SIN,30-09-2025,53,0,23,-0.29,87,0,0.17,0.43
CUST_12,SKU_3,BLR-SIN,31-10-2025,54,1,3,-0.56,64,1,-0.08,0.62
CUST_12,SKU_3,BLR-SIN,30-11-2025,74,1,3,0.27,139,0,-0.17,0.84
CUST_12,SKU_3,BLR-SIN,31-12-2025,33,0,11,0.48,194,0,-0.15,0.73
CUST_12,SKU_3,MUM-DXB,31-01-2025,47,0,22,0.78,111,0,-0.03,0.05
CUST_12,SKU_3,MUM-DXB,28-02-2025,54,1,23,-0.34,224,0,0.07,0.28
CUST_12,SKU_3,MUM-DXB,31-03-2025,50,1,24,-0.12,48,0,0.28,0.28
CUST_12,SKU_3,MUM-DXB,30-04-2025,38,0,7,0.86,208,0,0.29,0.03
CUST_12,SKU_3,MUM-DXB,31-05-2025,23,0,12,-0.68,267,0,0.13,0.85
CUST_12,SKU_3,MUM-DXB,30-06-2025,73,1,17,0.64,50,1,0.18,0.54
CUST_12,SKU_3,MUM-DXB,31-07-2025,90,0,24,-0.24,172,1,0.05,0.79
CUST_12,SKU_3,MUM-DXB,31-08-2025,69,1,27,-0.56,106,0,-0.11,0.73
CUST_12,SKU_3,MUM-DXB,30-09-2025,79,1,16,-0.85,43,0,0.07,0.7
CUST_12,SKU_3,MUM-DXB,31-10-2025,53,1,11,0.06,261,0,0.04,0.14
CUST_12,SKU_3,MUM-DXB,30-11-2025,57,0,13,0.3,227,0,0.13,0.77
CUST_12,SKU_3,MUM-DXB,31-12-2025,72,0,3,-0.34,92,1,0.29,0.55
CUST_12,SKU_3,DEL-FRA,31-01-2025,33,1,27,-0.93,283,1,0.27,0.5
CUST_12,SKU_3,DEL-FRA,28-02-2025,98,0,25,-0.85,229,1,-0.12,0.84
CUST_12,SKU_3,DEL-FRA,31-03-2025,86,0,25,-0.8,200,0,0,0.34
CUST_12,SKU_3,DEL-FRA,30-04-2025,87,0,18,-0.24,214,0,0.02,0.8
CUST_12,SKU_3,DEL-FRA,31-05-2025,99,1,15,0.9,161,0,0.23,0.47
CUST_12,SKU_3,DEL-FRA,30-06-2025,75,0,8,-0.58,293,0,-0.07,0.87
CUST_12,SKU_3,DEL-FRA,31-07-2025,44,1,24,-0.9,109,0,-0.08,0.31
CUST_12,SKU_3,DEL-FRA,31-08-2025,44,1,19,-0.08,77,1,0,0.7
CUST_12,SKU_3,DEL-FRA,30-09-2025,71,0,2,-0.8,16,1,-0.03,0.75
CUST_12,SKU_3,DEL-FRA,31-10-2025,58,0,4,0.16,140,0,-0.04,0.54
CUST_12,SKU_3,DEL-FRA,30-11-2025,73,0,22,0,119,0,0.05,0.45
CUST_12,SKU_3,DEL-FRA,31-12-2025,94,0,3,-0.54,89,0,-0.1,0.04
CUST_12,SKU_4,DEL-MUM,31-01-2025,72,0,3,-0.53,209,0,0.18,0.75
CUST_12,SKU_4,DEL-MUM,28-02-2025,37,1,29,-0.86,178,1,0.06,0.93
CUST_12,SKU_4,DEL-MUM,31-03-2025,61,0,0,-0.84,23,1,-0.19,0.53
CUST_12,SKU_4,DEL-MUM,30-04-2025,21,0,27,-0.5,295,0,-0.05,0.8
CUST_12,SKU_4,DEL-MUM,31-05-2025,41,1,26,0.85,19,1,0.16,0.39
CUST_12,SKU_4,DEL-MUM,30-06-2025,67,1,18,-0.69,259,1,0.15,0.87
CUST_12,SKU_4,DEL-MUM,31-07-2025,63,1,22,-0.26,104,0,0,0.08
CUST_12,SKU_4,DEL-MUM,31-08-2025,78,0,9,0.99,80,1,-0.03,0.71
CUST_12,SKU_4,DEL-MUM,30-09-2025,31,0,16,-0.74,164,0,0.17,0.17
CUST_12,SKU_4,DEL-MUM,31-10-2025,46,0,24,0.54,152,0,0.1,0.77
CUST_12,SKU_4,DEL-MUM,30-11-2025,54,0,9,0.97,262,1,0.18,0.56
CUST_12,SKU_4,DEL-MUM,31-12-2025,52,0,27,0.38,20,1,0.04,0.59
CUST_12,SKU_4,DEL-BLR,31-01-2025,23,0,18,-0.24,149,0,0.09,0.29
CUST_12,SKU_4,DEL-BLR,28-02-2025,38,0,22,0.84,21,0,0.13,0.67
CUST_12,SKU_4,DEL-BLR,31-03-2025,86,0,28,0.06,26,0,-0.19,0.08
CUST_12,SKU_4,DEL-BLR,30-04-2025,54,1,12,0.32,59,1,-0.07,0.32
CUST_12,SKU_4,DEL-BLR,31-05-2025,53,1,19,0.66,73,0,0.09,0.63
CUST_12,SKU_4,DEL-BLR,30-06-2025,59,0,13,-0.87,55,0,0.08,0.84
CUST_12,SKU_4,DEL-BLR,31-07-2025,78,0,0,0.12,63,0,-0.16,0.88
CUST_12,SKU_4,DEL-BLR,31-08-2025,36,0,8,0.61,265,0,0.12,0.17
CUST_12,SKU_4,DEL-BLR,30-09-2025,68,0,24,0.58,89,0,0.13,0.01
CUST_12,SKU_4,DEL-BLR,31-10-2025,45,0,2,-0.39,75,0,0.28,0.73
CUST_12,SKU_4,DEL-BLR,30-11-2025,90,1,8,0.32,181,0,0.25,0.94
CUST_12,SKU_4,DEL-BLR,31-12-2025,83,1,29,0.09,17,1,0.07,0.45
CUST_12,SKU_4,BLR-SIN,31-01-2025,72,0,26,0.26,199,1,0.11,0.46
CUST_12,SKU_4,BLR-SIN,28-02-2025,48,0,26,-0.51,250,1,-0.19,0.2
CUST_12,SKU_4,BLR-SIN,31-03-2025,95,0,17,0.1,274,0,0.01,0.7
CUST_12,SKU_4,BLR-SIN,30-04-2025,23,0,25,-0.15,190,0,0.28,0.89
CUST_12,SKU_4,BLR-SIN,31-05-2025,93,0,22,0.67,80,0,0.02,0.8
CUST_12,SKU_4,BLR-SIN,30-06-2025,95,0,16,-0.2,189,0,0.29,0.67
CUST_12,SKU_4,BLR-SIN,31-07-2025,37,1,21,-0.85,204,0,-0.02,0.28
CUST_12,SKU_4,BLR-SIN,31-08-2025,75,1,21,0.67,292,1,-0.16,0.89
CUST_12,SKU_4,BLR-SIN,30-09-2025,69,0,16,0.41,55,1,0.08,0.13
CUST_12,SKU_4,BLR-SIN,31-10-2025,35,0,29,0.29,148,0,-0.06,0.48
CUST_12,SKU_4,BLR-SIN,30-11-2025,85,0,20,0.66,154,0,0.01,0.68
CUST_12,SKU_4,BLR-SIN,31-12-2025,69,1,5,-0.79,175,1,-0.16,0.68
CUST_12,SKU_4,MUM-DXB,31-01-2025,91,0,23,-0.97,269,0,0.08,0.2
CUST_12,SKU_4,MUM-DXB,28-02-2025,50,0,12,-0.75,75,0,-0.06,0.62
CUST_12,SKU_4,MUM-DXB,31-03-2025,55,1,19,-0.76,283,1,-0.09,0.3
CUST_12,SKU_4,MUM-DXB,30-04-2025,53,0,7,-0.75,183,1,0.19,0.62
CUST_12,SKU_4,MUM-DXB,31-05-2025,62,0,6,0.48,165,1,0.02,0.6
CUST_12,SKU_4,MUM-DXB,30-06-2025,73,1,3,0.88,248,0,-0.19,0.38
CUST_12,SKU_4,MUM-DXB,31-07-2025,64,0,25,0.38,268,1,0.26,0.87
CUST_12,SKU_4,MUM-DXB,31-08-2025,24,0,16,-0.25,176,1,-0.03,0.66
CUST_12,SKU_4,MUM-DXB,30-09-2025,47,0,27,-0.52,239,1,0.12,0.95
CUST_12,SKU_4,MUM-DXB,31-10-2025,60,0,9,0.12,191,1,0.05,0.37
CUST_12,SKU_4,MUM-DXB,30-11-2025,89,0,8,-0.85,52,1,-0.05,0.95
CUST_12,SKU_4,MUM-DXB,31-12-2025,33,0,10,-0.84,147,0,-0.18,0.9
CUST_12,SKU_4,DEL-FRA,31-01-2025,93,1,4,0.53,66,0,-0.2,0.09
CUST_12,SKU_4,DEL-FRA,28-02-2025,42,0,19,0.52,189,0,-0.06,0.93
CUST_12,SKU_4,DEL-FRA,31-03-2025,36,0,26,0.14,103,0,0.01,0.99
CUST_12,SKU_4,DEL-FRA,30-04-2025,78,0,27,-0.48,168,0,0.27,0.01
CUST_12,SKU_4,DEL-FRA,31-05-2025,40,1,15,0.82,132,0,0.01,0
CUST_12,SKU_4,DEL-FRA,30-06-2025,29,0,23,-0.14,153,0,0.14,0.63
CUST_12,SKU_4,DEL-FRA,31-07-2025,30,1,16,0.67,286,0,0.04,0.8
CUST_12,SKU_4,DEL-FRA,31-08-2025,37,0,12,0.71,143,1,-0.07,0.39
CUST_12,SKU_4,DEL-FRA,30-09-2025,36,0,13,-0.38,223,1,0.03,0.74
CUST_12,SKU_4,DEL-FRA,31-10-2025,46,1,28,0.46,244,0,0.14,0.25
CUST_12,SKU_4,DEL-FRA,30-11-2025,87,0,18,0.55,132,1,0,0.22
CUST_12,SKU_4,DEL-FRA,31-12-2025,85,0,1,-0.14,247,0,-0.08,0.32
CUST_12,SKU_5,DEL-MUM,31-01-2025,52,0,28,-0.07,115,0,-0.15,0.73
CUST_12,SKU_5,DEL-MUM,28-02-2025,49,0,14,-0.73,72,1,-0.11,0.92
CUST_12,SKU_5,DEL-MUM,31-03-2025,37,0,23,-0.59,83,0,0.08,0.57
CUST_12,SKU_5,DEL-MUM,30-04-2025,45,0,24,-0.31,174,0,-0.16,0.93
CUST_12,SKU_5,DEL-MUM,31-05-2025,44,0,29,-0.76,255,1,0.01,0.88
CUST_12,SKU_5,DEL-MUM,30-06-2025,89,0,24,0.88,205,0,-0.16,0.65
CUST_12,SKU_5,DEL-MUM,31-07-2025,80,0,0,-0.99,158,0,0.08,0.38
CUST_12,SKU_5,DEL-MUM,31-08-2025,62,0,11,-0.03,149,0,0.28,0.26
CUST_12,SKU_5,DEL-MUM,30-09-2025,93,1,12,-0.69,86,1,-0.13,0.64
CUST_12,SKU_5,DEL-MUM,31-10-2025,39,1,3,0.27,223,0,-0.04,0.87
CUST_12,SKU_5,DEL-MUM,30-11-2025,91,0,23,0.25,19,0,0.11,0.61
CUST_12,SKU_5,DEL-MUM,31-12-2025,24,0,4,0,273,0,0.28,0.75
CUST_12,SKU_5,DEL-BLR,31-01-2025,62,1,1,-0.14,116,0,-0.07,0.89
CUST_12,SKU_5,DEL-BLR,28-02-2025,63,0,23,-0.54,248,1,0.07,0.33
CUST_12,SKU_5,DEL-BLR,31-03-2025,62,0,15,-0.12,261,0,0.14,0.7
CUST_12,SKU_5,DEL-BLR,30-04-2025,22,0,7,0.39,124,1,0.08,0.4
CUST_12,SKU_5,DEL-BLR,31-05-2025,23,1,29,-0.24,49,0,-0.12,0.28
CUST_12,SKU_5,DEL-BLR,30-06-2025,95,0,17,-0.08,295,0,0.02,0.15
CUST_12,SKU_5,DEL-BLR,31-07-2025,44,0,25,-0.92,229,0,-0.1,0.25
CUST_12,SKU_5,DEL-BLR,31-08-2025,36,1,13,-0.37,119,1,0.24,0.75
CUST_12,SKU_5,DEL-BLR,30-09-2025,49,0,23,0.4,27,0,0.08,0.81
CUST_12,SKU_5,DEL-BLR,31-10-2025,43,0,2,0.25,62,0,0.11,0.84
CUST_12,SKU_5,DEL-BLR,30-11-2025,95,0,17,0.25,156,0,0.15,0.89
CUST_12,SKU_5,DEL-BLR,31-12-2025,64,1,15,-0.2,37,1,-0.18,0.79
CUST_12,SKU_5,BLR-SIN,31-01-2025,91,1,1,-0.31,70,0,0.06,0.79
CUST_12,SKU_5,BLR-SIN,28-02-2025,27,0,4,-0.96,277,0,0.11,0.44
CUST_12,SKU_5,BLR-SIN,31-03-2025,62,1,27,-0.56,162,1,0.07,0.3
CUST_12,SKU_5,BLR-SIN,30-04-2025,68,0,29,0.54,279,0,-0.07,0.43
CUST_12,SKU_5,BLR-SIN,31-05-2025,24,1,21,0.2,123,1,-0.13,0.21
CUST_12,SKU_5,BLR-SIN,30-06-2025,44,0,19,-0.17,267,1,0.15,0.27
CUST_12,SKU_5,BLR-SIN,31-07-2025,23,1,2,0.19,74,0,-0.14,0.56
CUST_12,SKU_5,BLR-SIN,31-08-2025,42,1,26,0.12,228,1,0.01,0.1
CUST_12,SKU_5,BLR-SIN,30-09-2025,25,1,6,-0.35,79,0,-0.12,0.39
CUST_12,SKU_5,BLR-SIN,31-10-2025,20,0,15,0.89,23,0,0.1,0.63
CUST_12,SKU_5,BLR-SIN,30-11-2025,26,1,22,0.79,163,1,0.05,0.07
CUST_12,SKU_5,BLR-SIN,31-12-2025,63,0,28,-0.88,227,1,0.2,0.07
CUST_12,SKU_5,MUM-DXB,31-01-2025,95,1,26,-0.04,127,0,-0.19,0.58
CUST_12,SKU_5,MUM-DXB,28-02-2025,42,0,9,0.89,23,1,-0.04,0.28
CUST_12,SKU_5,MUM-DXB,31-03-2025,71,1,16,-0.75,295,0,0.19,0.98
CUST_12,SKU_5,MUM-DXB,30-04-2025,35,0,28,-0.45,103,0,0,0.47
CUST_12,SKU_5,MUM-DXB,31-05-2025,90,0,8,0.54,180,0,-0.13,0.86
CUST_12,SKU_5,MUM-DXB,30-06-2025,92,0,20,0.86,115,1,0.22,0.31
CUST_12,SKU_5,MUM-DXB,31-07-2025,53,1,27,-0.11,21,1,-0.12,0.61
CUST_12,SKU_5,MUM-DXB,31-08-2025,47,0,1,0.2,171,0,-0.15,0.76
CUST_12,SKU_5,MUM-DXB,30-09-2025,31,1,18,0.93,258,0,0.2,0.69
CUST_12,SKU_5,MUM-DXB,31-10-2025,90,1,9,-0.76,164,0,0.06,0.56
CUST_12,SKU_5,MUM-DXB,30-11-2025,77,0,23,-0.82,183,0,0.11,0.74
CUST_12,SKU_5,MUM-DXB,31-12-2025,89,0,5,-0.48,228,1,-0.01,0.11
CUST_12,SKU_5,DEL-FRA,31-01-2025,40,0,0,0.53,211,1,-0.19,0.69
CUST_12,SKU_5,DEL-FRA,28-02-2025,20,0,25,0.39,134,1,0.23,0.81
CUST_12,SKU_5,DEL-FRA,31-03-2025,45,0,9,-0.17,109,0,0.15,0.01
CUST_12,SKU_5,DEL-FRA,30-04-2025,31,1,7,0.53,19,0,0.3,0.07
CUST_12,SKU_5,DEL-FRA,31-05-2025,35,1,20,-0.38,111,1,0.11,0.11
CUST_12,SKU_5,DEL-FRA,30-06-2025,40,0,11,-0.24,37,0,-0.02,0.38
CUST_12,SKU_5,DEL-FRA,31-07-2025,69,1,15,0.58,22,0,-0.14,0.72
CUST_12,SKU_5,DEL-FRA,31-08-2025,51,0,23,-0.97,165,1,0.06,0.89
CUST_12,SKU_5,DEL-FRA,30-09-2025,52,0,2,-0.54,227,0,-0.03,0.33
CUST_12,SKU_5,DEL-FRA,31-10-2025,89,0,26,-0.41,108,0,-0.18,0.22
CUST_12,SKU_5,DEL-FRA,30-11-2025,97,0,3,-0.85,165,1,-0.03,0.56
CUST_12,SKU_5,DEL-FRA,31-12-2025,33,1,17,0.72,34,1,0.14,0.45
CUST_12,SKU_6,DEL-MUM,31-01-2025,99,1,8,0.1,230,0,-0.05,0.45
CUST_12,SKU_6,DEL-MUM,28-02-2025,50,1,27,-0.01,111,0,-0.19,0.33
CUST_12,SKU_6,DEL-MUM,31-03-2025,95,0,29,-0.23,185,0,0.05,0.32
CUST_12,SKU_6,DEL-MUM,30-04-2025,82,1,6,0.4,235,0,-0.06,0.38
CUST_12,SKU_6,DEL-MUM,31-05-2025,56,0,27,-0.51,208,0,-0.15,0.66
CUST_12,SKU_6,DEL-MUM,30-06-2025,98,0,27,0.39,144,0,0.17,0.34
CUST_12,SKU_6,DEL-MUM,31-07-2025,37,0,17,-0.84,281,1,0.27,0.03
CUST_12,SKU_6,DEL-MUM,31-08-2025,33,0,5,0.17,84,0,0.23,0.68
CUST_12,SKU_6,DEL-MUM,30-09-2025,99,1,13,0.93,268,0,-0.08,0.55
CUST_12,SKU_6,DEL-MUM,31-10-2025,21,1,15,0.34,104,1,0.21,0.6
CUST_12,SKU_6,DEL-MUM,30-11-2025,51,0,16,-0.61,103,0,-0.01,0.51
CUST_12,SKU_6,DEL-MUM,31-12-2025,80,0,28,-0.88,261,0,-0.12,0.16
CUST_12,SKU_6,DEL-BLR,31-01-2025,50,0,19,-0.41,113,1,0.22,0.34
CUST_12,SKU_6,DEL-BLR,28-02-2025,75,0,17,-0.84,243,1,-0.05,0.7
CUST_12,SKU_6,DEL-BLR,31-03-2025,77,1,22,-0.38,98,1,0,0.5
CUST_12,SKU_6,DEL-BLR,30-04-2025,65,1,14,0.15,84,0,0.18,0.13
CUST_12,SKU_6,DEL-BLR,31-05-2025,95,0,6,-0.11,174,1,0.05,0.99
CUST_12,SKU_6,DEL-BLR,30-06-2025,36,0,5,0.12,46,0,-0.18,0.68
CUST_12,SKU_6,DEL-BLR,31-07-2025,30,0,2,-0.63,78,0,0,0.31
CUST_12,SKU_6,DEL-BLR,31-08-2025,20,1,9,-0.1,156,0,0.09,0.7
CUST_12,SKU_6,DEL-BLR,30-09-2025,39,0,11,-0.51,107,1,-0.02,0.18
CUST_12,SKU_6,DEL-BLR,31-10-2025,77,0,17,0.33,255,1,0.03,0.03
CUST_12,SKU_6,DEL-BLR,30-11-2025,59,0,25,-0.89,158,1,-0.11,0.84
CUST_12,SKU_6,DEL-BLR,31-12-2025,79,0,19,-0.61,193,0,0.11,0.04
CUST_12,SKU_6,BLR-SIN,31-01-2025,93,1,10,0.85,162,1,0.18,0.64
CUST_12,SKU_6,BLR-SIN,28-02-2025,56,0,5,-0.65,101,1,0.15,0.44
CUST_12,SKU_6,BLR-SIN,31-03-2025,65,0,2,-0.54,258,0,0.07,0.42
CUST_12,SKU_6,BLR-SIN,30-04-2025,40,0,25,-0.41,16,0,-0.2,0.74
CUST_12,SKU_6,BLR-SIN,31-05-2025,75,0,10,-0.01,293,1,-0.15,0.13
CUST_12,SKU_6,BLR-SIN,30-06-2025,64,0,23,-0.6,155,1,-0.09,0.6
CUST_12,SKU_6,BLR-SIN,31-07-2025,67,0,9,-0.06,90,1,0.16,0.61
CUST_12,SKU_6,BLR-SIN,31-08-2025,21,0,18,-0.71,198,1,0.05,0.88
CUST_12,SKU_6,BLR-SIN,30-09-2025,86,0,6,0.14,159,1,0.17,0.34
CUST_12,SKU_6,BLR-SIN,31-10-2025,70,0,17,0.07,17,0,0.07,0.16
CUST_12,SKU_6,BLR-SIN,30-11-2025,96,0,6,-0.42,234,0,0.3,0.45
CUST_12,SKU_6,BLR-SIN,31-12-2025,41,0,26,-0.31,172,1,0.1,0.67
CUST_12,SKU_6,MUM-DXB,31-01-2025,47,0,8,0.2,60,0,-0.16,0.54
CUST_12,SKU_6,MUM-DXB,28-02-2025,52,0,13,0.56,125,0,-0.12,0.25
CUST_12,SKU_6,MUM-DXB,31-03-2025,33,0,9,-0.55,103,0,0.23,0.87
CUST_12,SKU_6,MUM-DXB,30-04-2025,89,0,1,0.47,109,0,-0.15,0.63
CUST_12,SKU_6,MUM-DXB,31-05-2025,78,1,22,0.96,74,0,0.1,0.63
CUST_12,SKU_6,MUM-DXB,30-06-2025,96,1,20,0.6,171,0,-0.03,0.64
CUST_12,SKU_6,MUM-DXB,31-07-2025,75,0,7,-0.29,98,1,0.28,0.59
CUST_12,SKU_6,MUM-DXB,31-08-2025,53,1,7,0.76,214,1,0,0.03
CUST_12,SKU_6,MUM-DXB,30-09-2025,29,1,10,-0.1,299,0,0.15,0.4
CUST_12,SKU_6,MUM-DXB,31-10-2025,20,0,24,0.07,293,0,0.27,0.13
CUST_12,SKU_6,MUM-DXB,30-11-2025,21,0,19,0.53,152,1,0.04,0.23
CUST_12,SKU_6,MUM-DXB,31-12-2025,50,1,0,-0.33,231,0,0.28,0.79
CUST_12,SKU_6,DEL-FRA,31-01-2025,35,0,22,0.98,263,1,0.23,0.08
CUST_12,SKU_6,DEL-FRA,28-02-2025,83,0,11,-0.61,26,0,-0.12,0.95
CUST_12,SKU_6,DEL-FRA,31-03-2025,73,0,5,0.8,99,1,-0.02,0.86
CUST_12,SKU_6,DEL-FRA,30-04-2025,20,0,7,0.73,144,1,0.18,0.16
CUST_12,SKU_6,DEL-FRA,31-05-2025,63,0,8,0.74,31,0,0.05,0.91
CUST_12,SKU_6,DEL-FRA,30-06-2025,75,1,0,-0.06,237,0,-0.12,0.88
CUST_12,SKU_6,DEL-FRA,31-07-2025,85,1,3,-0.69,251,0,0.06,0.36
CUST_12,SKU_6,DEL-FRA,31-08-2025,67,0,11,0.3,28,1,-0.17,0.67
CUST_12,SKU_6,DEL-FRA,30-09-2025,66,0,22,-0.3,242,1,0.07,0.58
CUST_12,SKU_6,DEL-FRA,31-10-2025,92,0,5,0.17,85,0,-0.17,0.07
CUST_12,SKU_6,DEL-FRA,30-11-2025,92,1,26,0.38,295,1,0.11,0.69
CUST_12,SKU_6,DEL-FRA,31-12-2025,64,0,24,-0.97,46,0,-0.14,0.39
CUST_12,SKU_7,DEL-MUM,31-01-2025,55,0,17,0.46,266,1,-0.04,0.01
CUST_12,SKU_7,DEL-MUM,28-02-2025,98,0,2,0.05,264,1,0.29,0.66
CUST_12,SKU_7,DEL-MUM,31-03-2025,61,0,23,0.92,13,0,-0.14,0.21
CUST_12,SKU_7,DEL-MUM,30-04-2025,29,0,9,0.31,57,1,-0.01,0.35
CUST_12,SKU_7,DEL-MUM,31-05-2025,28,0,25,-0.87,110,1,0.18,0.43
CUST_12,SKU_7,DEL-MUM,30-06-2025,34,0,6,-0.53,49,1,-0.02,0.54
CUST_12,SKU_7,DEL-MUM,31-07-2025,26,0,16,-0.13,112,1,-0.05,0.87
CUST_12,SKU_7,DEL-MUM,31-08-2025,73,0,24,-0.33,289,1,-0.07,0.66
CUST_12,SKU_7,DEL-MUM,30-09-2025,38,0,21,-0.82,187,0,-0.17,0.19
CUST_12,SKU_7,DEL-MUM,31-10-2025,33,0,24,-1,109,1,0.28,0.22
CUST_12,SKU_7,DEL-MUM,30-11-2025,67,1,15,-0.19,44,0,-0.08,0.88
CUST_12,SKU_7,DEL-MUM,31-12-2025,38,1,14,-0.54,78,1,-0.09,0.91
CUST_12,SKU_7,DEL-BLR,31-01-2025,49,0,13,0.16,236,0,0.25,0.6
CUST_12,SKU_7,DEL-BLR,28-02-2025,58,0,21,0.05,90,0,0,0.68
CUST_12,SKU_7,DEL-BLR,31-03-2025,56,1,20,0.62,145,0,0.13,0.99
CUST_12,SKU_7,DEL-BLR,30-04-2025,80,0,26,-0.86,272,0,-0.07,0.57
CUST_12,SKU_7,DEL-BLR,31-05-2025,46,1,24,-0.86,68,1,-0.07,0.7
CUST_12,SKU_7,DEL-BLR,30-06-2025,60,0,8,-0.53,289,0,0.29,0.22
CUST_12,SKU_7,DEL-BLR,31-07-2025,46,0,26,-0.57,236,1,-0.16,0.51
CUST_12,SKU_7,DEL-BLR,31-08-2025,25,0,24,-0.55,195,0,0.25,0.8
CUST_12,SKU_7,DEL-BLR,30-09-2025,80,0,12,-0.05,110,0,0.05,0.17
CUST_12,SKU_7,DEL-BLR,31-10-2025,93,0,29,0.46,260,0,-0.06,0.74
CUST_12,SKU_7,DEL-BLR,30-11-2025,83,0,15,-0.61,189,0,-0.11,0.41
CUST_12,SKU_7,DEL-BLR,31-12-2025,95,1,10,-0.7,76,0,-0.12,0.85
CUST_12,SKU_7,BLR-SIN,31-01-2025,41,0,29,0.76,224,0,0.09,0.04
CUST_12,SKU_7,BLR-SIN,28-02-2025,97,0,8,0.77,85,1,-0.13,0.43
CUST_12,SKU_7,BLR-SIN,31-03-2025,28,0,27,-0.17,122,1,0.09,0.18
CUST_12,SKU_7,BLR-SIN,30-04-2025,72,1,11,-0.92,64,0,-0.19,0.11
CUST_12,SKU_7,BLR-SIN,31-05-2025,55,0,19,-0.9,171,0,0.19,0.82
CUST_12,SKU_7,BLR-SIN,30-06-2025,92,0,26,-0.21,132,0,0,0.5
CUST_12,SKU_7,BLR-SIN,31-07-2025,26,0,16,0.22,230,0,-0.02,0.89
CUST_12,SKU_7,BLR-SIN,31-08-2025,21,0,14,0.51,262,0,0.22,0.13
CUST_12,SKU_7,BLR-SIN,30-09-2025,25,1,11,0.63,189,0,-0.16,0.02
CUST_12,SKU_7,BLR-SIN,31-10-2025,81,1,27,-0.29,214,1,0.11,0.03
CUST_12,SKU_7,BLR-SIN,30-11-2025,88,0,10,-0.35,45,0,0.23,0.2
CUST_12,SKU_7,BLR-SIN,31-12-2025,25,0,21,-0.81,96,1,0.1,0.63
CUST_12,SKU_7,MUM-DXB,31-01-2025,86,1,1,-0.01,50,0,-0.17,0.12
CUST_12,SKU_7,MUM-DXB,28-02-2025,68,0,6,-0.69,19,0,-0.07,0.5
CUST_12,SKU_7,MUM-DXB,31-03-2025,47,1,24,0.76,18,0,-0.04,0.01
CUST_12,SKU_7,MUM-DXB,30-04-2025,32,0,16,-0.09,183,0,0.24,0.17
CUST_12,SKU_7,MUM-DXB,31-05-2025,99,0,17,-0.36,210,1,0.28,0.69
CUST_12,SKU_7,MUM-DXB,30-06-2025,22,0,7,0.19,146,0,-0.03,0.61
CUST_12,SKU_7,MUM-DXB,31-07-2025,41,0,16,-0.8,228,1,-0.16,0.12
CUST_12,SKU_7,MUM-DXB,31-08-2025,78,1,16,0.77,238,1,0.2,0.4
CUST_12,SKU_7,MUM-DXB,30-09-2025,40,0,14,-0.11,217,1,0.25,0.39
